province_state,country_region,confirmed,deaths
Nagaland,India,12536,94
Nagaland,India,33585,705
Nagaland,India,27308,542
Nagaland,India,35507,761
Nagaland,India,34610,736
Nagaland,India,31726,681
Nagaland,India,35492,760
Nagaland,India,35461,758
Nagaland,India,28217,579
Nagaland,India,10025,53
Nagaland,India,31966,692
Nagaland,India,25663,505
Nagaland,India,27240,538
Nagaland,India,12160,88
Nagaland,India,35566,762
Nagaland,India,27872,566
Nagaland,India,7019,17
Nagaland,India,32185,702
Nagaland,India,35775,770
Nagaland,India,32916,703
Nagaland,India,355,0
Nagaland,India,9638,52
Nagaland,India,3752,9
Nagaland,India,19593,258
Nagaland,India,26682,528
Nagaland,India,12189,88
Nagaland,India,35478,759
Nagaland,India,1021,0
Nagaland,India,35488,760
Nagaland,India,14717,118
Nagaland,India,12217,91
Nagaland,India,35459,758
Nagaland,India,16552,156
Nagaland,India,35974,782
Nagaland,India,35968,781
Nagaland,India,10931,61
Nagaland,India,32130,699
Nagaland,India,201,0
Nagaland,India,35938,781
Nagaland,India,35835,772
Nagaland,India,4066,9
Nagaland,India,11935,79
Nagaland,India,35986,782
Nagaland,India,12405,93
Nagaland,India,35340,753
Nagaland,India,35986,782
Nagaland,India,35401,755
Nagaland,India,32201,702
Nagaland,India,434,0
Nagaland,India,35986,782
Nagaland,India,25305,498
Nagaland,India,12362,92
Nagaland,India,9615,50
Nagaland,India,7240,18
Nagaland,India,21215,343
Nagaland,India,11676,68
Nagaland,India,35490,760
Nagaland,India,31265,666
Nagaland,India,32032,695
Nagaland,India,35496,760
Nagaland,India,29331,608
Nagaland,India,3851,9
Nagaland,India,32155,699
Nagaland,India,1513,5
Nagaland,India,35970,781
Nagaland,India,35870,775
Nagaland,India,35986,782
Nagaland,India,30657,645
Nagaland,India,5064,10
Nagaland,India,12003,86
Nagaland,India,6040,17
Nagaland,India,35506,761
Nagaland,India,31571,674
Nagaland,India,31195,664
Nagaland,India,9503,46
Nagaland,India,4107,10
Nagaland,India,11508,67
Nagaland,India,6888,17
Nagaland,India,31712,679
Nagaland,India,35502,761
Nagaland,India,28072,577
Nagaland,India,563,0
Nagaland,India,2405,5
Nagaland,India,35941,781
Nagaland,India,35961,781
Nagaland,India,28875,591
Nagaland,India,35966,781
Nagaland,India,12084,88
Nagaland,India,35930,780
Nagaland,India,32264,703
Nagaland,India,6552,17
Nagaland,India,17256,177
Nagaland,India,35986,782
Nagaland,India,33654,707
Nagaland,India,9207,44
Nagaland,India,11305,65
Nagaland,India,34680,736
Nagaland,India,12555,94
Nagaland,India,12200,91
Nagaland,India,25727,505
Nagaland,India,35953,781
Nagaland,India,35487,759
Nagaland,India,31410,669
Nagaland,India,8020,28
Nagaland,India,31879,687
Nagaland,India,11842,73
Nagaland,India,31441,671
Nagaland,India,32302,703
Nagaland,India,32024,695
Nagaland,India,35982,782
Nagaland,India,32174,702
Nagaland,India,35905,777
Nagaland,India,35628,764
Nagaland,India,21563,363
Nagaland,India,34822,741
Nagaland,India,35516,761
Nagaland,India,35865,773
Nagaland,India,35447,757
Nagaland,India,12079,88
Nagaland,India,35949,781
Nagaland,India,35986,782
Nagaland,India,32146,699
Nagaland,India,31868,686
Nagaland,India,12148,88
Nagaland,India,35488,760
Nagaland,India,6715,17
Nagaland,India,31689,678
Nagaland,India,30959,657
Nagaland,India,25559,499
Nagaland,India,35493,760
Nagaland,India,35505,761
Nagaland,India,24759,481
Nagaland,India,35962,781
Nagaland,India,12388,92
Nagaland,India,35488,760
Nagaland,India,35470,758
Nagaland,India,29036,594
Nagaland,India,32122,696
Nagaland,India,18349,216
Mizoram,India,48462,180
Mizoram,India,4508,11
Mizoram,India,5283,12
Mizoram,India,86688,286
Mizoram,India,4351,9
Mizoram,India,238572,723
Mizoram,India,227645,697
Mizoram,India,158368,578
Mizoram,India,238189,723
Mizoram,India,1020,0
Mizoram,India,482,0
Mizoram,India,19324,91
Mizoram,India,3541,5
Mizoram,India,221977,672
Mizoram,India,128775,462
Mizoram,India,29645,127
Mizoram,India,228291,698
Mizoram,India,169868,597
Mizoram,India,234926,715
Mizoram,India,115944,400
Mizoram,India,215356,658
Mizoram,India,229147,703
Mizoram,India,228805,702
Mizoram,India,185885,623
Mizoram,India,21337,95
Mizoram,India,230646,706
Mizoram,India,4409,10
Mizoram,India,167725,591
Mizoram,India,1020,0
Mizoram,India,28295,125
Mizoram,India,29020,126
Mizoram,India,223647,680
Mizoram,India,140254,535
Mizoram,India,4080,7
Mizoram,India,226,0
Mizoram,India,129386,463
Mizoram,India,160,0
Mizoram,India,236670,717
Mizoram,India,238680,723
Mizoram,India,225732,689
Mizoram,India,238403,723
Mizoram,India,4722,12
Mizoram,India,2280,0
Mizoram,India,162,0
Mizoram,India,238909,726
Mizoram,India,4428,10
Mizoram,India,99856,328
Mizoram,India,210253,650
Mizoram,India,238804,726
Mizoram,India,4448,11
Mizoram,India,238446,723
Mizoram,India,4422,10
Mizoram,India,228434,700
Mizoram,India,6019,14
Mizoram,India,7796,22
Mizoram,India,37171,141
Mizoram,India,2148,0
Mizoram,India,219630,665
Mizoram,India,137057,508
Mizoram,India,234522,715
Mizoram,India,4390,9
Mizoram,India,2229,0
Mizoram,India,1333,0
Mizoram,India,226172,692
Mizoram,India,3936,6
Mizoram,India,61992,219
Mizoram,India,566,0
Mizoram,India,12859,45
Mizoram,India,4223,8
Mizoram,India,224754,686
Mizoram,India,228666,701
Mizoram,India,7623,21
Mizoram,India,10937,34
Mizoram,India,227237,696
Mizoram,India,3977,6
Mizoram,India,183473,621
Mizoram,India,131248,475
Mizoram,India,228317,698
Mizoram,India,22155,98
Mizoram,India,4439,10
Mizoram,India,9252,29
Mizoram,India,227556,697
Mizoram,India,228000,697
Mizoram,India,2049,0
Mizoram,India,224261,684
Mizoram,India,232800,710
Mizoram,India,47471,174
Mizoram,India,122354,435
Mizoram,India,84109,272
Mizoram,India,4204,8
Mizoram,India,221468,671
Mizoram,India,4558,11
Mizoram,India,205802,642
Mizoram,India,3032,2
Mizoram,India,225533,688
Mizoram,India,57962,213
Mizoram,India,14743,61
Mizoram,India,4468,11
Mizoram,India,4293,9
Mizoram,India,197,0
Mizoram,India,117261,407
Mizoram,India,228895,702
Mizoram,India,81460,263
Mizoram,India,164128,590
Mizoram,India,228034,697
Mizoram,India,238731,723
Mizoram,India,6358,16
Mizoram,India,69026,231
Mizoram,India,5220,12
Mizoram,India,237583,722
Mizoram,India,4437,10
Mizoram,India,226499,694
Mizoram,India,228336,698
Mizoram,India,126386,453
Mizoram,India,238784,724
Mizoram,India,238954,726
Mizoram,India,133921,488
Mizoram,India,501,0
Mizoram,India,197,0
Mizoram,India,228255,698
Mizoram,India,235529,717
Mizoram,India,238911,726
Mizoram,India,238840,726
Mizoram,India,70840,236
Mizoram,India,2120,0
Mizoram,India,189915,626
Mizoram,India,1062,0
Mizoram,India,4500,11
Mizoram,India,17979,85
Mizoram,India,202206,640
Mizoram,India,138847,525
Mizoram,India,2341,0
Mizoram,India,4476,11
Mizoram,India,238939,726
Mizoram,India,537,0
Mizoram,India,237755,722
Mizoram,India,4463,11
Mizoram,India,11143,34
Mizoram,India,227703,697
Mizoram,India,228771,701
Mizoram,India,777,0
Mizoram,India,238694,723
Mizoram,India,1480,0
Mizoram,India,141,0
Mizoram,India,317,0
Mizoram,India,223152,678
Mizoram,India,49350,184
Mizoram,India,4452,11
Mizoram,India,217606,662
Mizoram,India,13996,55
Mizoram,India,1713,0
Mizoram,India,4432,10
Mizoram,India,361,0
Mizoram,India,142,0
Mizoram,India,4094,7
Mizoram,India,4460,11
Mizoram,India,953,0
Mizoram,India,139705,533
Mizoram,India,220786,670
Mizoram,India,236319,717
Mizoram,India,236864,720
Mizoram,India,3481,5
Mizoram,India,2253,0
Mizoram,India,15899,71
Mizoram,India,136454,507
Mizoram,India,228545,700
Mizoram,India,234080,711
Mizoram,India,4247,8
Mizoram,India,222706,676
Mizoram,India,64228,224
Mizoram,India,232225,709
Mizoram,India,133562,487
Mizoram,India,20492,93
Mizoram,India,238778,724
Mizoram,India,4445,11
Mizoram,India,21003,94
Mizoram,India,23993,105
Mizoram,India,4303,9
Mizoram,India,11988,36
Mizoram,India,203325,640
Mizoram,India,228226,698
Mizoram,India,56642,206
Mizoram,India,212217,655
Mizoram,India,5085,12
Mizoram,India,4178,8
Mizoram,India,238940,726
Mizoram,India,14196,57
Mizoram,India,238870,726
Mizoram,India,4349,9
Mizoram,India,225583,688
Mizoram,India,162,0
Mizoram,India,139902,533
Mizoram,India,63784,222
Mizoram,India,140427,536
Mizoram,India,236771,717
Mizoram,India,4376,9
Mizoram,India,4465,11
Mizoram,India,230589,706
Mizoram,India,873,0
Mizoram,India,14921,62
Mizoram,India,917,0
Mizoram,India,229670,706
Mizoram,India,124992,446
Mizoram,India,223516,679
Mizoram,India,141,0
Mizoram,India,4405,10
Mizoram,India,238817,726
Mizoram,India,6299,15
Mizoram,India,4184,8
Mizoram,India,238747,723
Mizoram,India,67971,229
Mizoram,India,2607,0
Mizoram,India,3660,5
Mizoram,India,4141,7
Mizoram,India,4436,10
Mizoram,India,237389,722
Mizoram,India,134810,493
Mizoram,India,2220,0
Mizoram,India,227962,697
Mizoram,India,238932,726
Mizoram,India,149492,564
Mizoram,India,408,0
Mizoram,India,4049,7
Mizoram,India,8829,25
Mizoram,India,238824,726
Mizoram,India,4407,10
Mizoram,India,3217,2
Mizoram,India,238547,723
Mizoram,India,4465,11
Mizoram,India,229609,706
Mizoram,India,124539,445
Mizoram,India,228094,697
Mizoram,India,238746,723
Mizoram,India,4376,9
Mizoram,India,4435,10
Mizoram,India,237470,722
Mizoram,India,38064,145
Mizoram,India,220026,666
Mizoram,India,3788,5
Mizoram,India,5388,13
Mizoram,India,48711,182
Mizoram,India,159653,581
Mizoram,India,85366,281
Mizoram,India,539,0
Mizoram,India,4522,11
Mizoram,India,1908,0
Mizoram,India,228793,702
Mizoram,India,115207,396
Mizoram,India,149492,564
Mizoram,India,227600,697
Mizoram,India,4351,9
Mizoram,India,384,0
Mizoram,India,8680,24
Mizoram,India,234700,715
Mizoram,India,229162,704
Mizoram,India,228298,698
Mizoram,India,19455,91
Mizoram,India,2722,1
Mizoram,India,188109,623
Mizoram,India,1428,0
Mizoram,India,3881,6
Mizoram,India,15267,62
Mizoram,India,238937,726
Mizoram,India,131685,476
Mizoram,India,225112,687
Mizoram,India,1534,0
Mizoram,India,231558,708
Mizoram,India,238436,723
Mizoram,India,207994,646
Mizoram,India,26207,117
Mizoram,India,226886,695
Mizoram,India,238462,723
Mizoram,India,79171,259
Mizoram,India,3869,6
Mizoram,India,4388,9
Mizoram,India,128217,458
Mizoram,India,5410,13
Mizoram,India,152255,570
Mizoram,India,230348,706
Mizoram,India,238523,723
Mizoram,India,20075,92
Mizoram,India,4366,9
Mizoram,India,226886,695
Mizoram,India,222205,674
Mizoram,India,4434,10
Mizoram,India,272,0
Mizoram,India,1786,0
Mizoram,India,238304,723
Mizoram,India,1114,0
Mizoram,India,4995,12
Mizoram,India,79729,261
Mizoram,India,40111,153
Mizoram,India,4427,10
Mizoram,India,4410,10
Mizoram,India,238600,723
Mizoram,India,2245,0
Mizoram,India,233137,710
Mizoram,India,23551,103
Mizoram,India,119496,424
Mizoram,India,9444,30
Mizoram,India,50959,190
Mizoram,India,4487,11
Mizoram,India,227720,697
Mizoram,India,235307,717
Mizoram,India,138613,523
Mizoram,India,1506,0
Mizoram,India,237178,722
Mizoram,India,71381,238
Mizoram,India,238916,726
Mizoram,India,3934,6
Mizoram,India,4434,10
Mizoram,India,18409,85
Mizoram,India,4372,9
Mizoram,India,282,0
Mizoram,India,94830,310
Mizoram,India,3826,5
Mizoram,India,649,0
Mizoram,India,102,0
Mizoram,India,16135,74
Mizoram,India,4442,10
Mizoram,India,13679,55
Mizoram,India,2128,0
Mizoram,India,18624,86
Mizoram,India,65696,226
Mizoram,India,222993,677
Mizoram,India,4256,8
Mizoram,India,217038,661
Mizoram,India,236105,717
Mizoram,India,1011,0
Mizoram,India,55756,206
Mizoram,India,1123,0
Mizoram,India,45457,169
Mizoram,India,232225,709
Mizoram,India,237260,722
Mizoram,India,2447,0
Mizoram,India,228573,700
Mizoram,India,4473,11
Mizoram,India,237746,722
Mizoram,India,2175,0
Mizoram,India,11382,34
Mizoram,India,4310,9
Mizoram,India,121,0
Mizoram,India,223343,678
Mizoram,India,200635,638
Mizoram,India,4491,11
Mizoram,India,49950,185
Mizoram,India,4259,8
Mizoram,India,224360,684
Mizoram,India,228620,701
Mizoram,India,4454,11
Mizoram,India,107566,363
Mizoram,India,2694,1
Mizoram,India,238770,724
Mizoram,India,227676,697
Mizoram,India,2990,2
Mizoram,India,228751,701
Mizoram,India,4314,9
Mizoram,India,134373,492
Mizoram,India,237324,722
Mizoram,India,54057,201
Mizoram,India,148,0
Mizoram,India,2527,0
Mizoram,India,236416,717
Mizoram,India,412,0
Mizoram,India,216036,658
Mizoram,India,171686,601
Mizoram,India,593,0
Mizoram,India,4373,9
Mizoram,India,157253,576
Mizoram,India,15631,70
Mizoram,India,4445,11
Mizoram,India,226396,693
Mizoram,India,107,0
Mizoram,India,228269,698
Mizoram,India,52472,200
Mizoram,India,109818,370
Mizoram,India,2017,0
Mizoram,India,231678,708
Mizoram,India,131897,479
Mizoram,India,16437,75
Mizoram,India,233751,711
Mizoram,India,98175,320
Mizoram,India,120780,427
Mizoram,India,237846,722
Mizoram,India,196997,636
Mizoram,India,4419,10
Mizoram,India,228404,700
Mizoram,India,2103,0
Mizoram,India,143193,554
Mizoram,India,25751,116
Mizoram,India,238680,723
Mizoram,India,225823,689
Mizoram,India,238870,726
Mizoram,India,135765,503
Mizoram,India,238950,726
Mizoram,India,6020,15
Mizoram,India,211310,652
Mizoram,India,4428,10
Mizoram,India,4451,11
Mizoram,India,113801,391
Mizoram,India,130,0
Mizoram,India,238458,723
Mizoram,India,2253,0
Mizoram,India,228110,698
Mizoram,India,139227,530
Mizoram,India,238396,723
Mizoram,India,235970,717
Mizoram,India,4685,12
Mizoram,India,4323,9
Mizoram,India,3090,2
Mizoram,India,238,0
Mizoram,India,227992,697
Mizoram,India,221738,672
Mizoram,India,129845,467
Mizoram,India,228060,697
Mizoram,India,223793,681
Mizoram,India,6556,17
Mizoram,India,230926,706
Mizoram,India,4110,7
Mizoram,India,238742,723
Mizoram,India,21246,95
Mizoram,India,4133,7
Mizoram,India,165661,591
Mizoram,India,4299,9
Mizoram,India,57522,212
Mizoram,India,2893,1
Mizoram,India,225458,688
Mizoram,India,236864,720
Mizoram,India,147558,562
Mizoram,India,148,0
Mizoram,India,238922,726
Mizoram,India,220429,668
Mizoram,India,140564,539
Mizoram,India,4381,9
Mizoram,India,238226,723
Mizoram,India,12399,40
Mizoram,India,124026,440
Mizoram,India,4359,9
Mizoram,India,5158,12
Mizoram,India,229501,706
Mizoram,India,237534,722
Mizoram,India,138212,516
Mizoram,India,1585,0
Mizoram,India,117,0
Mizoram,India,18859,88
Mizoram,India,130,0
Mizoram,India,235179,717
Mizoram,India,66910,227
Mizoram,India,229210,705
Mizoram,India,238358,723
Mizoram,India,4427,10
Mizoram,India,39363,150
Mizoram,India,3513,5
Mizoram,India,12634,44
Mizoram,India,228478,700
Mizoram,India,649,0
Mizoram,India,102629,341
Mizoram,India,19819,92
Mizoram,India,5880,13
Mizoram,India,233,0
Mizoram,India,88693,295
Mizoram,India,1958,0
Mizoram,India,229009,703
Mizoram,India,233137,710
Mizoram,India,227849,697
Mizoram,India,1003,0
Mizoram,India,3822,5
Mizoram,India,918,0
Mizoram,India,332,0
Mizoram,India,238051,722
Mizoram,India,238534,723
Mizoram,India,118949,422
Mizoram,India,177595,615
Mizoram,India,4190,8
Mizoram,India,4409,10
Mizoram,India,4024,7
Mizoram,India,238950,726
Mizoram,India,143772,554
Mizoram,India,238584,723
Mizoram,India,2387,0
Mizoram,India,3710,5
Mizoram,India,860,0
Mizoram,India,141157,542
Mizoram,India,7382,17
Mizoram,India,4413,10
Mizoram,India,30492,131
Mizoram,India,4334,9
Mizoram,India,1480,0
Mizoram,India,4008,6
Mizoram,India,228372,698
Mizoram,India,4085,7
Mizoram,India,229864,706
Mizoram,India,227419,696
Mizoram,India,226015,691
Mizoram,India,648,0
Mizoram,India,24183,110
Mizoram,India,218673,664
Mizoram,India,141665,544
Mizoram,India,228182,698
Mizoram,India,13300,51
Mizoram,India,156054,576
Mizoram,India,789,0
Mizoram,India,1114,0
Mizoram,India,231,0
Mizoram,India,75470,250
Mizoram,India,44239,165
Mizoram,India,4182,8
Mizoram,India,3242,2
Mizoram,India,4428,10
Mizoram,India,974,0
Mizoram,India,175022,609
Mizoram,India,228137,698
Mizoram,India,228391,700
Mizoram,India,10333,33
Mizoram,India,238436,723
Mizoram,India,229106,703
Mizoram,India,139488,531
Mizoram,India,4747,12
Mizoram,India,4199,8
Mizoram,India,195189,635
Mizoram,India,4423,10
Mizoram,India,142248,550
Mizoram,India,361,0
Mizoram,India,4040,7
Mizoram,India,657,0
Mizoram,India,226702,694
Mizoram,India,620,0
Mizoram,India,1192,0
Mizoram,India,197,0
Mizoram,India,4383,9
Mizoram,India,229439,706
Mizoram,India,3607,5
Mizoram,India,231204,707
Mizoram,India,126917,456
Mizoram,India,236864,720
Mizoram,India,230124,706
Mizoram,India,227453,696
Mizoram,India,4395,10
Mizoram,India,6964,17
Mizoram,India,5742,13
Mizoram,India,238722,723
Mizoram,India,225336,687
Mizoram,India,193367,633
Mizoram,India,2493,0
Mizoram,India,223856,681
Mizoram,India,4178,8
Mizoram,India,3765,5
Mizoram,India,27153,121
Mizoram,India,238043,722
Mizoram,India,46320,171
Mizoram,India,238637,723
Mizoram,India,146045,561
Mizoram,India,237714,722
Mizoram,India,103709,342
Mizoram,India,228512,700
Mizoram,India,153758,573
Mizoram,India,90539,302
Mizoram,India,1578,0
Mizoram,India,9740,30
Mizoram,India,789,0
Mizoram,India,238254,723
Mizoram,India,4362,9
Mizoram,India,1379,0
Mizoram,India,140748,539
Mizoram,India,235840,717
Mizoram,India,13064,47
Mizoram,India,1548,0
Mizoram,India,1692,0
Mizoram,India,4204,8
Mizoram,India,36407,140
Mizoram,India,317,0
Mizoram,India,219156,665
Mizoram,India,132320,479
Mizoram,India,25170,113
Mizoram,India,224788,687
Mizoram,India,231714,708
Mizoram,India,3806,5
Mizoram,India,16750,76
Mizoram,India,4216,8
Mizoram,India,108790,367
Mizoram,India,228649,701
Mizoram,India,7551,17
Mizoram,India,2359,0
Mizoram,India,137377,509
Mizoram,India,10622,34
Mizoram,India,53317,200
Mizoram,India,199019,637
Mizoram,India,3393,4
Mizoram,India,59119,217
Mizoram,India,238870,726
Mizoram,India,76591,254
Mizoram,India,238950,726
Mizoram,India,4322,9
Mizoram,India,142691,553
Mizoram,India,160,0
Mizoram,India,233542,710
Mizoram,India,135450,501
Mizoram,India,237882,722
Mizoram,India,120088,427
Mizoram,India,43530,161
Mizoram,India,114466,393
Mizoram,India,228126,698
Mizoram,India,4122,7
Mizoram,India,78067,254
Mizoram,India,238888,726
Mizoram,India,4223,8
Mizoram,India,133118,484
Mizoram,India,232080,708
Mizoram,India,155071,574
Mizoram,India,4423,10
Mizoram,India,3647,5
Mizoram,India,228687,701
Mizoram,India,1414,0
Mizoram,India,24183,110
Mizoram,India,104,0
Mizoram,India,3888,6
Mizoram,India,234387,712
Mizoram,India,136784,508
Mizoram,India,52180,194
Mizoram,India,33452,137
Mizoram,India,141400,542
Mizoram,India,186,0
Mizoram,India,110719,374
Mizoram,India,42808,160
Mizoram,India,226111,692
Mizoram,India,4372,9
Mizoram,India,13567,53
Mizoram,India,2656,1
Mizoram,India,384,0
Mizoram,India,224634,685
Mizoram,India,217834,663
Mizoram,India,1713,0
Mizoram,India,229982,706
Mizoram,India,228352,698
Mizoram,India,214653,657
Mizoram,India,227336,696
Mizoram,India,142,0
Mizoram,India,121359,431
Mizoram,India,225901,689
Mizoram,India,238,0
Mizoram,India,284,0
Mizoram,India,172491,606
Mizoram,India,903,0
Mizoram,India,229048,703
Mizoram,India,144624,557
Mizoram,India,88166,289
Mizoram,India,238950,726
Mizoram,India,137705,511
Mizoram,India,8176,23
Mizoram,India,102,0
Mizoram,India,1011,0
Mizoram,India,4292,8
Mizoram,India,238123,722
Mizoram,India,4399,10
Mizoram,India,151380,568
Mizoram,India,197,0
Mizoram,India,209289,648
Mizoram,India,26690,120
Mizoram,India,4396,10
Mizoram,India,7147,17
Mizoram,India,4413,10
